t_ms,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pitch,Roll,Sign
974760,2905,2737,2966,2617,2465,0,0,0,0,0,0,0,0,3
974771,2904,2738,2970,2611,2459,0,0,0,0,0,0,0,0,3
974805,2906,2750,2966,2621,2440,0,0,0,0,0,0,0,0,3
974816,2907,2735,2968,2615,2448,0,0,0,0,0,0,0,0,3
974850,2908,2735,2972,2620,2444,0,0,0,0,0,0,0,0,3
974861,2896,2741,2967,2627,2452,0,0,0,0,0,0,0,0,3
974895,2897,2742,2963,2624,2439,0,0,0,0,0,0,0,0,3
974906,2903,2741,2963,2616,2454,0,0,0,0,0,0,0,0,3
974940,2912,2743,2962,2614,2448,0,0,0,0,0,0,0,0,3
974951,2905,2734,2962,2628,2449,0,0,0,0,0,0,0,0,3
974985,2905,2745,2968,2624,2448,0,0,0,0,0,0,0,0,3
974996,2906,2745,2965,2620,2457,0,0,0,0,0,0,0,0,3
975030,2895,2719,2954,2619,2450,0,0,0,0,0,0,0,0,3
975041,2904,2737,2971,2624,2447,0,0,0,0,0,0,0,0,3
975075,2904,2747,2966,2629,2464,0,0,0,0,0,0,0,0,3
975120,2908,2727,2968,2603,2453,0,0,0,0,0,0,0,0,3
975131,2907,2746,2963,2624,2444,0,0,0,0,0,0,0,0,3
975165,2913,2744,2967,2614,2454,0,0,0,0,0,0,0,0,3
975176,2896,2740,2963,2615,2457,0,0,0,0,0,0,0,0,3
975210,2898,2734,2951,2624,2423,0,0,0,0,0,0,0,0,3
975221,2904,2747,2957,2625,2459,0,0,0,0,0,0,0,0,3
975255,2912,2740,2970,2619,2449,0,0,0,0,0,0,0,0,3
975266,2906,2740,2960,2605,2452,0,0,0,0,0,0,0,0,3
975300,2898,2735,2961,2621,2445,0,0,0,0,0,0,0,0,3
975311,2905,2735,2970,2622,2447,0,0,0,0,0,0,0,0,3
975345,2902,2741,2966,2621,2463,0,0,0,0,0,0,0,0,3
975356,2901,2735,2963,2624,2445,0,0,0,0,0,0,0,0,3
975390,2901,2741,2964,2622,2452,0,0,0,0,0,0,0,0,3
975401,2904,2733,2960,2617,2441,0,0,0,0,0,0,0,0,3
975435,2912,2741,2969,2622,2455,0,0,0,0,0,0,0,0,3
975446,2901,2744,2976,2608,2443,0,0,0,0,0,0,0,0,3
975480,2904,2732,2959,2623,2444,0,0,0,0,0,0,0,0,3
975491,2903,2740,2958,2624,2446,0,0,0,0,0,0,0,0,3
975525,2898,2746,2968,2624,2447,0,0,0,0,0,0,0,0,3
975536,2902,2744,2958,2624,2440,0,0,0,0,0,0,0,0,3
975570,2905,2739,2960,2616,2453,0,0,0,0,0,0,0,0,3
975581,2899,2742,2972,2625,2449,0,0,0,0,0,0,0,0,3
975615,2904,2743,2961,2614,2458,0,0,0,0,0,0,0,0,3
975660,2897,2736,2951,2612,2454,0,0,0,0,0,0,0,0,3
975671,2904,2745,2968,2618,2452,0,0,0,0,0,0,0,0,3
975705,2920,2738,2968,2625,2455,0,0,0,0,0,0,0,0,3
975716,2912,2738,2959,2618,2435,0,0,0,0,0,0,0,0,3
975750,2904,2734,2968,2624,2448,0,0,0,0,0,0,0,0,3
975761,2901,2738,2957,2632,2444,0,0,0,0,0,0,0,0,3
975795,2904,2733,2963,2618,2443,0,0,0,0,0,0,0,0,3
975806,2902,2738,2961,2623,2444,0,0,0,0,0,0,0,0,3
975840,2902,2736,2962,2622,2446,0,0,0,0,0,0,0,0,3
975851,2898,2739,2957,2612,2436,0,0,0,0,0,0,0,0,3
975885,2904,2741,2965,2618,2452,0,0,0,0,0,0,0,0,3
975896,2910,2736,2972,2622,2437,0,0,0,0,0,0,0,0,3
975930,2901,2739,2955,2624,2441,0,0,0,0,0,0,0,0,3
975941,2901,2740,2973,2624,2448,0,0,0,0,0,0,0,0,3
975975,2901,2735,2964,2620,2455,0,0,0,0,0,0,0,0,3
975986,2906,2740,2968,2615,2449,0,0,0,0,0,0,0,0,3
976020,2895,2732,2943,2608,2443,0,0,0,0,0,0,0,0,3
976031,2899,2738,2959,2628,2435,0,0,0,0,0,0,0,0,3
976065,2915,2735,2959,2615,2450,0,0,0,0,0,0,0,0,3
976076,2898,2739,2958,2622,2462,0,0,0,0,0,0,0,0,3
976110,2898,2734,2963,2611,2448,0,0,0,0,0,0,0,0,3
976121,2902,2735,2961,2620,2436,0,0,0,0,0,0,0,0,3
976155,2903,2736,2963,2612,2430,0,0,0,0,0,0,0,0,3
976166,2902,2731,2965,2620,2462,0,0,0,0,0,0,0,0,3
976200,2901,2736,2961,2617,2457,0,0,0,0,0,0,0,0,3
976211,2908,2739,2968,2608,2440,0,0,0,0,0,0,0,0,3
976245,2901,2735,2968,2623,2443,0,0,0,0,0,0,0,0,3
976256,2904,2732,2965,2625,2445,0,0,0,0,0,0,0,0,3
976290,2891,2734,2949,2617,2452,0,0,0,0,0,0,0,0,3
976301,2896,2736,2967,2629,2468,0,0,0,0,0,0,0,0,3
976335,2913,2734,2968,2622,2455,0,0,0,0,0,0,0,0,3
976346,2902,2741,2964,2608,2448,0,0,0,0,0,0,0,0,3
976380,2908,2738,2964,2616,2453,0,0,0,0,0,0,0,0,3
976391,2904,2734,2966,2623,2464,0,0,0,0,0,0,0,0,3
976425,2905,2742,2971,2615,2454,0,0,0,0,0,0,0,0,3
976471,2901,2738,2957,2606,2453,0,0,0,0,0,0,0,0,3
976482,2899,2743,2960,2626,2450,0,0,0,0,0,0,0,0,3
976515,2900,2739,2964,2619,2458,0,0,0,0,0,0,0,0,3
976526,2904,2738,2961,2607,2463,0,0,0,0,0,0,0,0,3
976560,2900,2741,2954,2612,2432,0,0,0,0,0,0,0,0,3
976571,2906,2738,2962,2624,2453,0,0,0,0,0,0,0,0,3
976605,2911,2746,2960,2622,2447,0,0,0,0,0,0,0,0,3
976616,2894,2744,2967,2632,2451,0,0,0,0,0,0,0,0,3
976650,2908,2738,2977,2615,2451,0,0,0,0,0,0,0,0,3
976661,2895,2736,2959,2622,2447,0,0,0,0,0,0,0,0,3
976695,2904,2731,2967,2625,2438,0,0,0,0,0,0,0,0,3
976706,2901,2727,2959,2613,2442,0,0,0,0,0,0,0,0,3
976740,2904,2737,2960,2624,2446,0,0,0,0,0,0,0,0,3
976751,2907,2744,2963,2613,2445,0,0,0,0,0,0,0,0,3
976785,2912,2741,2964,2622,2456,0,0,0,0,0,0,0,0,3
