t_ms,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pitch,Roll,Sign
501772,2793,1759,2489,2568,2335,0,0,0,0,0,0,0,0,A
501782,2792,1787,2484,2578,2333,0,0,0,0,0,0,0,0,A
501817,2787,1775,2476,2563,2337,0,0,0,0,0,0,0,0,A
501827,2792,1773,2477,2564,2341,0,0,0,0,0,0,0,0,A
501862,2800,1774,2478,2559,2338,0,0,0,0,0,0,0,0,A
501872,2794,1778,2480,2554,2320,0,0,0,0,0,0,0,0,A
501907,2797,1775,2496,2570,2333,0,0,0,0,0,0,0,0,A
501917,2787,1767,2478,2572,2345,0,0,0,0,0,0,0,0,A
501952,2794,1780,2482,2570,2333,0,0,0,0,0,0,0,0,A
501962,2793,1768,2482,2585,2341,0,0,0,0,0,0,0,0,A
501997,2787,1774,2468,2576,2326,0,0,0,0,0,0,0,0,A
502007,2784,1778,2476,2559,2331,0,0,0,0,0,0,0,0,A
502042,2790,1771,2483,2567,2324,0,0,0,0,0,0,0,0,A
502052,2792,1785,2480,2569,2341,0,0,0,0,0,0,0,0,A
502087,2794,1779,2468,2563,2330,0,0,0,0,0,0,0,0,A
502097,2789,1769,2481,2563,2338,0,0,0,0,0,0,0,0,A
502132,2790,1775,2470,2574,2327,0,0,0,0,0,0,0,0,A
502142,2787,1788,2486,2567,2336,0,0,0,0,0,0,0,0,A
502177,2791,1757,2488,2560,2327,0,0,0,0,0,0,0,0,A
502187,2785,1787,2478,2565,2334,0,0,0,0,0,0,0,0,A
502222,2795,1779,2480,2568,2349,0,0,0,0,0,0,0,0,A
502232,2783,1779,2492,2563,2338,0,0,0,0,0,0,0,0,A
502267,2793,1775,2481,2568,2329,0,0,0,0,0,0,0,0,A
502277,2783,1778,2487,2575,2325,0,0,0,0,0,0,0,0,A
502312,2781,1782,2481,2564,2331,0,0,0,0,0,0,0,0,A
502322,2799,1757,2480,2568,2338,0,0,0,0,0,0,0,0,A
502357,2786,1785,2483,2572,2334,0,0,0,0,0,0,0,0,A
502367,2788,1791,2480,2568,2337,0,0,0,0,0,0,0,0,A
502402,2777,1778,2479,2565,2349,0,0,0,0,0,0,0,0,A
502412,2792,1784,2468,2576,2339,0,0,0,0,0,0,0,0,A
502447,2792,1774,2475,2568,2319,0,0,0,0,0,0,0,0,A
502457,2792,1796,2473,2561,2337,0,0,0,0,0,0,0,0,A
502492,2795,1773,2478,2564,2339,0,0,0,0,0,0,0,0,A
502502,2800,1783,2488,2573,2332,0,0,0,0,0,0,0,0,A
502537,2797,1784,2488,2567,2327,0,0,0,0,0,0,0,0,A
502547,2792,1785,2479,2567,2333,0,0,0,0,0,0,0,0,A
502582,2791,1787,2477,2567,2340,0,0,0,0,0,0,0,0,A
502592,2787,1775,2481,2568,2325,0,0,0,0,0,0,0,0,A
502627,2791,1761,2482,2564,2319,0,0,0,0,0,0,0,0,A
502637,2787,1781,2492,2561,2336,0,0,0,0,0,0,0,0,A
502672,2788,1783,2488,2574,2328,0,0,0,0,0,0,0,0,A
502682,2793,1783,2475,2560,2332,0,0,0,0,0,0,0,0,A
502717,2789,1773,2476,2569,2332,0,0,0,0,0,0,0,0,A
502727,2790,1778,2479,2566,2331,0,0,0,0,0,0,0,0,A
502762,2793,1778,2478,2577,2321,0,0,0,0,0,0,0,0,A
502807,2793,1781,2475,2566,2332,0,0,0,0,0,0,0,0,A
502817,2789,1784,2475,2566,2340,0,0,0,0,0,0,0,0,A
502852,2785,1783,2479,2562,2330,0,0,0,0,0,0,0,0,A
502862,2784,1785,2478,2573,2333,0,0,0,0,0,0,0,0,A
502897,2779,1773,2482,2570,2330,0,0,0,0,0,0,0,0,A
502907,2779,1788,2480,2563,2331,0,0,0,0,0,0,0,0,A
502942,2787,1776,2474,2572,2332,0,0,0,0,0,0,0,0,A
502952,2781,1782,2481,2571,2315,0,0,0,0,0,0,0,0,A
502987,2793,1787,2470,2571,2336,0,0,0,0,0,0,0,0,A
502997,2790,1770,2486,2564,2324,0,0,0,0,0,0,0,0,A
503032,2791,1783,2484,2571,2326,0,0,0,0,0,0,0,0,A
503042,2798,1785,2479,2567,2329,0,0,0,0,0,0,0,0,A
503077,2794,1774,2470,2584,2326,0,0,0,0,0,0,0,0,A
503087,2794,1781,2481,2575,2318,0,0,0,0,0,0,0,0,A
503122,2788,1787,2473,2554,2326,0,0,0,0,0,0,0,0,A
503132,2790,1784,2471,2561,2340,0,0,0,0,0,0,0,0,A
503167,2788,1797,2478,2567,2325,0,0,0,0,0,0,0,0,A
503177,2795,1792,2475,2571,2346,0,0,0,0,0,0,0,0,A
503212,2798,1775,2480,2561,2325,0,0,0,0,0,0,0,0,A
503222,2795,1783,2449,2576,2312,0,0,0,0,0,0,0,0,A
503257,2791,1784,2477,2572,2336,0,0,0,0,0,0,0,0,A
503267,2798,1764,2478,2573,2340,0,0,0,0,0,0,0,0,A
503302,2788,1767,2472,2564,2323,0,0,0,0,0,0,0,0,A
503312,2784,1782,2490,2572,2335,0,0,0,0,0,0,0,0,A
503347,2792,1780,2479,2573,2325,0,0,0,0,0,0,0,0,A
503357,2781,1784,2473,2569,2362,0,0,0,0,0,0,0,0,A
503392,2788,1779,2489,2567,2338,0,0,0,0,0,0,0,0,A
503402,2787,1779,2486,2569,2342,0,0,0,0,0,0,0,0,A
503437,2789,1786,2478,2580,2335,0,0,0,0,0,0,0,0,A
