t_ms,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pitch,Roll,Sign
958606,2679,2744,2977,2603,2464,0,0,0,0,0,0,0,0,2
958616,2693,2741,2980,2574,2463,0,0,0,0,0,0,0,0,2
958651,2696,2735,2978,2578,2454,0,0,0,0,0,0,0,0,2
958697,2691,2748,2984,2604,2463,0,0,0,0,0,0,0,0,2
958707,2701,2749,2969,2599,2472,0,0,0,0,0,0,0,0,2
958741,2693,2736,2972,2592,2464,0,0,0,0,0,0,0,0,2
958751,2708,2739,2980,2592,2472,0,0,0,0,0,0,0,0,2
958786,2698,2744,2988,2592,2473,0,0,0,0,0,0,0,0,2
958796,2688,2744,2976,2600,2470,0,0,0,0,0,0,0,0,2
958831,2693,2743,2973,2594,2464,0,0,0,0,0,0,0,0,2
958841,2694,2751,2983,2592,2472,0,0,0,0,0,0,0,0,2
958876,2690,2751,2972,2603,2465,0,0,0,0,0,0,0,0,2
958886,2687,2740,2976,2594,2460,0,0,0,0,0,0,0,0,2
958921,2699,2737,2967,2604,2464,0,0,0,0,0,0,0,0,2
958931,2696,2733,2974,2583,2464,0,0,0,0,0,0,0,0,2
958966,2694,2742,2974,2600,2459,0,0,0,0,0,0,0,0,2
959012,2701,2739,2971,2582,2468,0,0,0,0,0,0,0,0,2
959022,2688,2731,2970,2582,2464,0,0,0,0,0,0,0,0,2
959056,2690,2742,2978,2583,2472,0,0,0,0,0,0,0,0,2
959066,2687,2742,2967,2590,2469,0,0,0,0,0,0,0,0,2
959101,2693,2741,2972,2589,2455,0,0,0,0,0,0,0,0,2
959111,2687,2737,2976,2601,2468,0,0,0,0,0,0,0,0,2
959146,2693,2743,2976,2591,2462,0,0,0,0,0,0,0,0,2
959156,2696,2739,2978,2602,2471,0,0,0,0,0,0,0,0,2
959191,2692,2744,2970,2592,2462,0,0,0,0,0,0,0,0,2
959201,2698,2737,2976,2600,2437,0,0,0,0,0,0,0,0,2
959236,2695,2735,2977,2592,2463,0,0,0,0,0,0,0,0,2
959246,2690,2742,2977,2600,2475,0,0,0,0,0,0,0,0,2
959281,2689,2743,2967,2597,2466,0,0,0,0,0,0,0,0,2
959291,2694,2741,2970,2592,2462,0,0,0,0,0,0,0,0,2
959326,2708,2750,2971,2595,2465,0,0,0,0,0,0,0,0,2
959336,2690,2746,2975,2603,2466,0,0,0,0,0,0,0,0,2
959371,2692,2734,2975,2591,2472,0,0,0,0,0,0,0,0,2
959381,2691,2744,2975,2597,2475,0,0,0,0,0,0,0,0,2
959416,2694,2737,2971,2592,2465,0,0,0,0,0,0,0,0,2
959426,2697,2727,2977,2579,2446,0,0,0,0,0,0,0,0,2
959461,2699,2743,2976,2594,2450,0,0,0,0,0,0,0,0,2
959471,2693,2748,2974,2602,2472,0,0,0,0,0,0,0,0,2
959506,2700,2750,2973,2601,2461,0,0,0,0,0,0,0,0,2
959516,2691,2739,2968,2586,2456,0,0,0,0,0,0,0,0,2
959551,2703,2737,2959,2591,2469,0,0,0,0,0,0,0,0,2
959561,2691,2741,2976,2589,2467,0,0,0,0,0,0,0,0,2
959596,2691,2736,2976,2598,2468,0,0,0,0,0,0,0,0,2
959606,2696,2744,2972,2596,2462,0,0,0,0,0,0,0,0,2
959641,2700,2744,2973,2598,2465,0,0,0,0,0,0,0,0,2
959651,2700,2740,2973,2596,2467,0,0,0,0,0,0,0,0,2
959686,2704,2744,2973,2593,2462,0,0,0,0,0,0,0,0,2
959696,2704,2737,2967,2604,2471,0,0,0,0,0,0,0,0,2
959731,2705,2735,2967,2600,2448,0,0,0,0,0,0,0,0,2
959742,2699,2731,2976,2591,2457,0,0,0,0,0,0,0,0,2
959776,2699,2750,2980,2611,2462,0,0,0,0,0,0,0,0,2
959786,2696,2734,2977,2600,2464,0,0,0,0,0,0,0,0,2
959821,2685,2735,2980,2589,2469,0,0,0,0,0,0,0,0,2
959831,2679,2736,2968,2594,2447,0,0,0,0,0,0,0,0,2
959866,2683,2741,2968,2591,2459,0,0,0,0,0,0,0,0,2
959876,2689,2746,2971,2600,2460,0,0,0,0,0,0,0,0,2
959911,2685,2743,2968,2589,2449,0,0,0,0,0,0,0,0,2
959921,2699,2738,2967,2598,2465,0,0,0,0,0,0,0,0,2
959956,2704,2735,2978,2599,2458,0,0,0,0,0,0,0,0,2
960001,2685,2748,2975,2585,2458,0,0,0,0,0,0,0,0,2
960011,2692,2739,2970,2600,2443,0,0,0,0,0,0,0,0,2
960046,2692,2745,2969,2598,2470,0,0,0,0,0,0,0,0,2
960056,2698,2731,2972,2591,2467,0,0,0,0,0,0,0,0,2
960091,2696,2747,2978,2599,2461,0,0,0,0,0,0,0,0,2
960101,2692,2735,2972,2589,2464,0,0,0,0,0,0,0,0,2
960136,2695,2737,2973,2591,2473,0,0,0,0,0,0,0,0,2
960146,2698,2735,2973,2592,2455,0,0,0,0,0,0,0,0,2
960181,2698,2732,2976,2594,2446,0,0,0,0,0,0,0,0,2
960191,2698,2741,2969,2604,2464,0,0,0,0,0,0,0,0,2
960226,2687,2731,2976,2589,2461,0,0,0,0,0,0,0,0,2
960236,2695,2737,2966,2591,2464,0,0,0,0,0,0,0,0,2
960271,2700,2751,2975,2599,2463,0,0,0,0,0,0,0,0,2
960281,2689,2740,2972,2588,2462,0,0,0,0,0,0,0,0,2
960316,2699,2741,2972,2602,2449,0,0,0,0,0,0,0,0,2
960326,2688,2734,2976,2598,2465,0,0,0,0,0,0,0,0,2
960361,2696,2738,2980,2601,2470,0,0,0,0,0,0,0,0,2
960371,2693,2728,2973,2588,2470,0,0,0,0,0,0,0,0,2
960406,2698,2744,2982,2597,2452,0,0,0,0,0,0,0,0,2
960416,2687,2746,2970,2595,2459,0,0,0,0,0,0,0,0,2
960451,2696,2744,2967,2592,2464,0,0,0,0,0,0,0,0,2
960461,2689,2738,2964,2600,2451,0,0,0,0,0,0,0,0,2
960496,2689,2738,2966,2593,2467,0,0,0,0,0,0,0,0,2
960506,2694,2739,2971,2598,2453,0,0,0,0,0,0,0,0,2
960541,2698,2727,2971,2608,2472,0,0,0,0,0,0,0,0,2
960551,2692,2743,2971,2595,2455,0,0,0,0,0,0,0,0,2
960586,2704,2748,2969,2598,2470,0,0,0,0,0,0,0,0,2
