t_ms,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pitch,Roll,Sign
1028580,2845,2716,2984,2972,2790,0,0,0,0,0,0,0,0,5
1028590,2841,2713,2973,2967,2790,0,0,0,0,0,0,0,0,5
1028625,2850,2699,2980,2967,2804,0,0,0,0,0,0,0,0,5
1028635,2856,2702,2979,2968,2789,0,0,0,0,0,0,0,0,5
1028670,2844,2707,2981,2976,2796,0,0,0,0,0,0,0,0,5
1028680,2853,2701,2980,2971,2795,0,0,0,0,0,0,0,0,5
1028715,2843,2704,2983,2970,2788,0,0,0,0,0,0,0,0,5
1028725,2845,2699,2985,2971,2799,0,0,0,0,0,0,0,0,5
1028760,2849,2701,2978,2961,2789,0,0,0,0,0,0,0,0,5
1028770,2848,2703,2982,2967,2794,0,0,0,0,0,0,0,0,5
1028805,2853,2704,2975,2968,2798,0,0,0,0,0,0,0,0,5
1028815,2845,2703,2985,2963,2790,0,0,0,0,0,0,0,0,5
1028850,2855,2697,2975,2970,2807,0,0,0,0,0,0,0,0,5
1028860,2850,2701,2975,2973,2800,0,0,0,0,0,0,0,0,5
1028895,2847,2696,2989,2971,2789,0,0,0,0,0,0,0,0,5
1028905,2860,2695,2986,2964,2804,0,0,0,0,0,0,0,0,5
1028940,2854,2696,2982,2971,2798,0,0,0,0,0,0,0,0,5
1028950,2854,2699,2989,2969,2793,0,0,0,0,0,0,0,0,5
1028985,2847,2693,2987,2966,2789,0,0,0,0,0,0,0,0,5
1029031,2850,2693,2981,2972,2795,0,0,0,0,0,0,0,0,5
1029041,2848,2689,2985,2971,2775,0,0,0,0,0,0,0,0,5
1029075,2849,2701,2992,2969,2794,0,0,0,0,0,0,0,0,5
1029085,2856,2694,2985,2976,2802,0,0,0,0,0,0,0,0,5
1029120,2853,2696,2991,2973,2800,0,0,0,0,0,0,0,0,5
1029130,2848,2698,2988,2971,2799,0,0,0,0,0,0,0,0,5
1029210,2852,2696,2985,2969,2793,0,0,0,0,0,0,0,0,5
1029220,2849,2682,2984,2976,2798,0,0,0,0,0,0,0,0,5
1029255,2850,2693,2981,2975,2800,0,0,0,0,0,0,0,0,5
1029265,2856,2689,2984,2967,2780,0,0,0,0,0,0,0,0,5
1029300,2850,2696,2984,2968,2784,0,0,0,0,0,0,0,0,5
1029310,2853,2685,2977,2967,2800,0,0,0,0,0,0,0,0,5
1029345,2849,2679,2978,2967,2791,0,0,0,0,0,0,0,0,5
1029355,2847,2687,2984,2975,2792,0,0,0,0,0,0,0,0,5
1029390,2843,2690,2983,2972,2789,0,0,0,0,0,0,0,0,5
1029400,2848,2696,2984,2972,2790,0,0,0,0,0,0,0,0,5
1029435,2857,2689,2984,2971,2793,0,0,0,0,0,0,0,0,5
1029445,2848,2689,2981,2976,2794,0,0,0,0,0,0,0,0,5
1029480,2851,2681,2983,2966,2798,0,0,0,0,0,0,0,0,5
1029490,2860,2683,2980,2968,2789,0,0,0,0,0,0,0,0,5
1029525,2846,2696,2985,2975,2798,0,0,0,0,0,0,0,0,5
1029535,2852,2689,2979,2969,2800,0,0,0,0,0,0,0,0,5
1029570,2841,2688,2986,2964,2796,0,0,0,0,0,0,0,0,5
1029615,2844,2680,2975,2963,2800,0,0,0,0,0,0,0,0,5
1029625,2857,2681,2986,2965,2798,0,0,0,0,0,0,0,0,5
1029660,2849,2691,2988,2963,2794,0,0,0,0,0,0,0,0,5
1029670,2851,2687,2985,2969,2789,0,0,0,0,0,0,0,0,5
1029705,2852,2676,2974,2974,2805,0,0,0,0,0,0,0,0,5
1029715,2853,2690,2982,2971,2787,0,0,0,0,0,0,0,0,5
1029750,2854,2682,2984,2971,2804,0,0,0,0,0,0,0,0,5
1029760,2847,2667,2984,2967,2781,0,0,0,0,0,0,0,0,5
1029795,2845,2676,2984,2963,2793,0,0,0,0,0,0,0,0,5
1029805,2844,2678,2980,2977,2804,0,0,0,0,0,0,0,0,5
1029840,2853,2674,2979,2967,2784,0,0,0,0,0,0,0,0,5
1029850,2850,2678,2985,2967,2792,0,0,0,0,0,0,0,0,5
1029885,2853,2674,2982,2972,2794,0,0,0,0,0,0,0,0,5
1029895,2849,2665,2971,2972,2794,0,0,0,0,0,0,0,0,5
1029930,2846,2680,2978,2973,2783,0,0,0,0,0,0,0,0,5
1029940,2860,2662,2985,2959,2798,0,0,0,0,0,0,0,0,5
